conversation_id,example_id,source_id,input_text,target_text,split
dlg-e3341b92-9204-4791-b652-ed9c04cf35b8,dlg-e3341b92-9204-4791-b652-ed9c04cf35b8_0_2__g2,dlg-e3341b92-9204-4791-b652-ed9c04cf35b8_0_2,Here is Katy Perry Dark Horse.,Here is the song Dark Horse by Katy Perry.,train
dlg-e3341b92-9204-4791-b652-ed9c04cf35b8,dlg-e3341b92-9204-4791-b652-ed9c04cf35b8_3_4__g1,dlg-e3341b92-9204-4791-b652-ed9c04cf35b8_3_4,Here is Katy Perry - Part Of Me.,I have provided Katy Perry - Part Of Me.,train
dlg-e3341b92-9204-4791-b652-ed9c04cf35b8,dlg-e3341b92-9204-4791-b652-ed9c04cf35b8_3_4__g2,dlg-e3341b92-9204-4791-b652-ed9c04cf35b8_3_4,Here is Katy Perry - Part Of Me.,Here is the song Part Of Me. by Katy Perry.,train
dlg-e3341b92-9204-4791-b652-ed9c04cf35b8,dlg-e3341b92-9204-4791-b652-ed9c04cf35b8_5_6__g1,dlg-e3341b92-9204-4791-b652-ed9c04cf35b8_5_6,Here is Katy Perry - Last Friday Night.,I have provided Katy Perry - Last Friday Night.,train
dlg-e3341b92-9204-4791-b652-ed9c04cf35b8,dlg-e3341b92-9204-4791-b652-ed9c04cf35b8_5_6__g2,dlg-e3341b92-9204-4791-b652-ed9c04cf35b8_5_6,Here is Katy Perry - Last Friday Night.,Here is the song Last Friday Night. by Katy Perry.,train
dlg-e350d225-9a41-49f5-8683-699c0a1d1a5b,dlg-e350d225-9a41-49f5-8683-699c0a1d1a5b_1_3__g1,dlg-e350d225-9a41-49f5-8683-699c0a1d1a5b_1_3,Here's the Fifth Harmony - Down ft. Gucci Mane.,I have here Fifth Harmony - Down ft. Gucci Mane.,train
dlg-e350d225-9a41-49f5-8683-699c0a1d1a5b,dlg-e350d225-9a41-49f5-8683-699c0a1d1a5b_1_3__g2,dlg-e350d225-9a41-49f5-8683-699c0a1d1a5b_1_3,Here's the Fifth Harmony - Down ft. Gucci Mane.,Here is the track Down by Fifth Harmony featuring Gucci Mane.,train
dlg-e350d225-9a41-49f5-8683-699c0a1d1a5b,dlg-e350d225-9a41-49f5-8683-699c0a1d1a5b_4_6__g1,dlg-e350d225-9a41-49f5-8683-699c0a1d1a5b_4_6,Here's the Fifth Harmony - Work from Home ft. Ty Dollar Sign.,I have the song Work from Home by Fifth Harmony featuring Ty Dollar Sign for you.,train
dlg-e350d225-9a41-49f5-8683-699c0a1d1a5b,dlg-e350d225-9a41-49f5-8683-699c0a1d1a5b_4_6__g2,dlg-e350d225-9a41-49f5-8683-699c0a1d1a5b_4_6,Here's the Fifth Harmony - Work from Home ft. Ty Dollar Sign.,Here is Fifth Harmony's Work from Home ft. Ty Dollar Sign.,train
dlg-e38932eb-cce4-400d-9f0a-4381078d7f37,dlg-e38932eb-cce4-400d-9f0a-4381078d7f37_1_27__g1,dlg-e38932eb-cce4-400d-9f0a-4381078d7f37_1_27,How about the song called More Than That by the band Backstreet Boys? How about the song called Don't Want You Back by the same group? Here is the song called As Long As You Love Me.,What about the song More Than That by the Backstreet Boys? And how about Don't Want You Back by that same band? Here is the song As Long As You Love Me.,train
dlg-e38932eb-cce4-400d-9f0a-4381078d7f37,dlg-e38932eb-cce4-400d-9f0a-4381078d7f37_1_27__g2,dlg-e38932eb-cce4-400d-9f0a-4381078d7f37_1_27,How about the song called More Than That by the band Backstreet Boys? How about the song called Don't Want You Back by the same group? Here is the song called As Long As You Love Me.,"How about the Backstreet Boys' song More Than That? Also, what about Don't Want You Back by the same group? I have the song As Long As You Love Me here.",train
dlg-e3c2732e-8ca9-4c52-a39f-7c02dd6bfafb,dlg-e3c2732e-8ca9-4c52-a39f-7c02dd6bfafb_4_5__g1,dlg-e3c2732e-8ca9-4c52-a39f-7c02dd6bfafb_4_5,Here is Our Last Night covering Kendrick Lamar's song Humble.,I have provided the cover of Kendrick Lamar's song Humble by Our Last Night.,train
dlg-e3c2732e-8ca9-4c52-a39f-7c02dd6bfafb,dlg-e3c2732e-8ca9-4c52-a39f-7c02dd6bfafb_4_5__g2,dlg-e3c2732e-8ca9-4c52-a39f-7c02dd6bfafb_4_5,Here is Our Last Night covering Kendrick Lamar's song Humble.,Here is the version of Humble by Kendrick Lamar performed by Our Last Night.,train
dlg-e42c108c-8997-44f3-bf6d-33a0a361597d,dlg-e42c108c-8997-44f3-bf6d-33a0a361597d_0_1__g1,dlg-e42c108c-8997-44f3-bf6d-33a0a361597d_0_1,How does Taylor Swift - Gorgeous sound?,What is the sound of Taylor Swift - Gorgeous like?,test
dlg-e42c108c-8997-44f3-bf6d-33a0a361597d,dlg-e42c108c-8997-44f3-bf6d-33a0a361597d_0_1__g2,dlg-e42c108c-8997-44f3-bf6d-33a0a361597d_0_1,How does Taylor Swift - Gorgeous sound?,Can you describe the sound of Taylor Swift - Gorgeous?,test
dlg-e42c108c-8997-44f3-bf6d-33a0a361597d,dlg-e42c108c-8997-44f3-bf6d-33a0a361597d_3_4__g1,dlg-e42c108c-8997-44f3-bf6d-33a0a361597d_3_4,How does Taylor Swift - Crazier sound?,What is the sound of Taylor Swift - Crazier?,test
dlg-e42c108c-8997-44f3-bf6d-33a0a361597d,dlg-e42c108c-8997-44f3-bf6d-33a0a361597d_3_4__g2,dlg-e42c108c-8997-44f3-bf6d-33a0a361597d_3_4,How does Taylor Swift - Crazier sound?,Can you describe how Taylor Swift - Crazier sounds?,test
dlg-e42c108c-8997-44f3-bf6d-33a0a361597d,dlg-e42c108c-8997-44f3-bf6d-33a0a361597d_6_8__g1,dlg-e42c108c-8997-44f3-bf6d-33a0a361597d_6_8,"Okay, How does Taylor Swift - Look What You Made Me Do sound?","Alright, what is the sound of Taylor Swift - Look What You Made Me Do like?",test
dlg-e42c108c-8997-44f3-bf6d-33a0a361597d,dlg-e42c108c-8997-44f3-bf6d-33a0a361597d_6_8__g2,dlg-e42c108c-8997-44f3-bf6d-33a0a361597d_6_8,"Okay, How does Taylor Swift - Look What You Made Me Do sound?","Okay, can you describe the sound of Taylor Swift - Look What You Made Me Do?",test
dlg-e431b15d-c52c-492f-9f8b-4f27a4da896b,dlg-e431b15d-c52c-492f-9f8b-4f27a4da896b_5_15__g1,dlg-e431b15d-c52c-492f-9f8b-4f27a4da896b_5_15,Have you heard of Far East Movement? How about Mike Posner? What about The Cataracs? Here is the Bass Down Low for you by The Cataracs.,Are you familiar with Far East Movement? Or perhaps Mike Posner? And what about The Cataracs? I have Bass Down Low for you by The Cataracs here for you.,test
dlg-e431b15d-c52c-492f-9f8b-4f27a4da896b,dlg-e431b15d-c52c-492f-9f8b-4f27a4da896b_5_15__g2,dlg-e431b15d-c52c-492f-9f8b-4f27a4da896b_5_15,Have you heard of Far East Movement? How about Mike Posner? What about The Cataracs? Here is the Bass Down Low for you by The Cataracs.,Do you know Far East Movement? How about Mike Posner? What about The Cataracs? Here is the song Bass Down Low for you by The Cataracs.,test
dlg-e431b15d-c52c-492f-9f8b-4f27a4da896b,dlg-e431b15d-c52c-492f-9f8b-4f27a4da896b_16_22__g1,dlg-e431b15d-c52c-492f-9f8b-4f27a4da896b_16_22,"Have you heard of magic? Okay, then the Band Perry? Here is If I Die Young by The Band Perry.","Are you familiar with magic? Well, what about the Band Perry? Here is the song If I Die Young by The Band Perry.",test
dlg-e431b15d-c52c-492f-9f8b-4f27a4da896b,dlg-e431b15d-c52c-492f-9f8b-4f27a4da896b_16_22__g2,dlg-e431b15d-c52c-492f-9f8b-4f27a4da896b_16_22,"Have you heard of magic? Okay, then the Band Perry? Here is If I Die Young by The Band Perry.","Have you ever heard of magic? Okay, how about the Band Perry? I have If I Die Young by The Band Perry for you here.",test
dlg-e487c964-fb9e-4a70-b8ae-ff657bf1a350,dlg-e487c964-fb9e-4a70-b8ae-ff657bf1a350_1_2__g1,dlg-e487c964-fb9e-4a70-b8ae-ff657bf1a350_1_2,"Okay, Here is Oasis-Be here now.","Alright, here is Be here now by Oasis.",test
dlg-e487c964-fb9e-4a70-b8ae-ff657bf1a350,dlg-e487c964-fb9e-4a70-b8ae-ff657bf1a350_1_2__g2,dlg-e487c964-fb9e-4a70-b8ae-ff657bf1a350_1_2,"Okay, Here is Oasis-Be here now.","Sure, here is the song Be here now by Oasis.",test
dlg-e487c964-fb9e-4a70-b8ae-ff657bf1a350,dlg-e487c964-fb9e-4a70-b8ae-ff657bf1a350_3_6__g1,dlg-e487c964-fb9e-4a70-b8ae-ff657bf1a350_3_6,Here is the song supersonic by oasis.,I have provided the song supersonic by oasis.,test
dlg-e487c964-fb9e-4a70-b8ae-ff657bf1a350,dlg-e487c964-fb9e-4a70-b8ae-ff657bf1a350_3_6__g2,dlg-e487c964-fb9e-4a70-b8ae-ff657bf1a350_3_6,Here is the song supersonic by oasis.,Here is oasis's song supersonic.,test
dlg-e4c37f8e-3e8e-49bf-bab4-8c508de186d3,dlg-e4c37f8e-3e8e-49bf-bab4-8c508de186d3_1_5__g1,dlg-e4c37f8e-3e8e-49bf-bab4-8c508de186d3_1_5,"Sure, here is Joe Vera - Die Trying. Here is Jule Vera ""One Little String"".","Certainly, here is Joe Vera - Die Trying, along with Jule Vera - ""One Little String"".",train
dlg-e4c37f8e-3e8e-49bf-bab4-8c508de186d3,dlg-e4c37f8e-3e8e-49bf-bab4-8c508de186d3_1_5__g2,dlg-e4c37f8e-3e8e-49bf-bab4-8c508de186d3_1_5,"Sure, here is Joe Vera - Die Trying. Here is Jule Vera ""One Little String"".","Of course, here is ""Die Trying"" by Joe Vera and ""One Little String"" by Jule Vera.",train
dlg-e4c37f8e-3e8e-49bf-bab4-8c508de186d3,dlg-e4c37f8e-3e8e-49bf-bab4-8c508de186d3_6_7__g1,dlg-e4c37f8e-3e8e-49bf-bab4-8c508de186d3_6_7,Here is the song by Miley Cyrus - Younger Now.,I have provided the song Younger Now by Miley Cyrus.,train
dlg-e4c37f8e-3e8e-49bf-bab4-8c508de186d3,dlg-e4c37f8e-3e8e-49bf-bab4-8c508de186d3_6_7__g2,dlg-e4c37f8e-3e8e-49bf-bab4-8c508de186d3_6_7,Here is the song by Miley Cyrus - Younger Now.,"Here is Miley Cyrus's song, Younger Now.",train
dlg-e4da2772-526e-4938-8262-b807021061e8,dlg-e4da2772-526e-4938-8262-b807021061e8_0_4__g1,dlg-e4da2772-526e-4938-8262-b807021061e8_0_4,Let me see what I can find by James Brown for you? Here is the song called man's world by James Brown.,I'll check what I can find by James Brown for you. Here is the song 'Man's World' by James Brown.,validation
dlg-e4da2772-526e-4938-8262-b807021061e8,dlg-e4da2772-526e-4938-8262-b807021061e8_0_4__g2,dlg-e4da2772-526e-4938-8262-b807021061e8_0_4,Let me see what I can find by James Brown for you? Here is the song called man's world by James Brown.,Let me look for some James Brown tracks for you. Here is the song 'Man's World' by James Brown.,validation
dlg-e4da2772-526e-4938-8262-b807021061e8,dlg-e4da2772-526e-4938-8262-b807021061e8_5_8__g1,dlg-e4da2772-526e-4938-8262-b807021061e8_5_8,Here is Try Me by James Brown.,I have provided Try Me by James Brown for you.,validation
dlg-e4da2772-526e-4938-8262-b807021061e8,dlg-e4da2772-526e-4938-8262-b807021061e8_5_8__g2,dlg-e4da2772-526e-4938-8262-b807021061e8_5_8,Here is Try Me by James Brown.,Please find Try Me by James Brown here.,validation
dlg-e4da2772-526e-4938-8262-b807021061e8,dlg-e4da2772-526e-4938-8262-b807021061e8_9_11__g1,dlg-e4da2772-526e-4938-8262-b807021061e8_9_11,Here is the song called The payback by James Brown.,I have provided the song 'The payback' by James Brown.,validation
dlg-e4da2772-526e-4938-8262-b807021061e8,dlg-e4da2772-526e-4938-8262-b807021061e8_9_11__g2,dlg-e4da2772-526e-4938-8262-b807021061e8_9_11,Here is the song called The payback by James Brown.,"Here is James Brown's song, 'The payback'.",validation
dlg-e4da2772-526e-4938-8262-b807021061e8,dlg-e4da2772-526e-4938-8262-b807021061e8_12_13__g1,dlg-e4da2772-526e-4938-8262-b807021061e8_12_13,Here is Chandelier by Sia.,I have provided Chandelier by Sia for you.,validation
dlg-e4da2772-526e-4938-8262-b807021061e8,dlg-e4da2772-526e-4938-8262-b807021061e8_12_13__g2,dlg-e4da2772-526e-4938-8262-b807021061e8_12_13,Here is Chandelier by Sia.,Here is the song Chandelier by Sia.,validation
dlg-e4da2772-526e-4938-8262-b807021061e8,dlg-e4da2772-526e-4938-8262-b807021061e8_14_16__g1,dlg-e4da2772-526e-4938-8262-b807021061e8_14_16,Here is Sia on The Voice UK 2015 performing Elastic Heart.,You can watch Sia performing Elastic Heart on The Voice UK 2015 here.,validation
dlg-e4da2772-526e-4938-8262-b807021061e8,dlg-e4da2772-526e-4938-8262-b807021061e8_14_16__g2,dlg-e4da2772-526e-4938-8262-b807021061e8_14_16,Here is Sia on The Voice UK 2015 performing Elastic Heart.,This is Sia's performance of Elastic Heart on The Voice UK 2015.,validation
dlg-e4da2772-526e-4938-8262-b807021061e8,dlg-e4da2772-526e-4938-8262-b807021061e8_17_18__g1,dlg-e4da2772-526e-4938-8262-b807021061e8_17_18,Here is Santa's coming for us by Sia.,I have here Santa's coming for us by Sia.,validation
dlg-e4da2772-526e-4938-8262-b807021061e8,dlg-e4da2772-526e-4938-8262-b807021061e8_17_18__g2,dlg-e4da2772-526e-4938-8262-b807021061e8_17_18,Here is Santa's coming for us by Sia.,This is the song Santa's coming for us by Sia.,validation
dlg-e4f4704c-e114-4fa0-9374-2f635a3cfe73,dlg-e4f4704c-e114-4fa0-9374-2f635a3cfe73_1_8__g1,dlg-e4f4704c-e114-4fa0-9374-2f635a3cfe73_1_8,Let me get that for you. How about The Beatles: Let It Be? How about Beatles - Here Comes the Sun.,I'll get that for you. Would you like to hear The Beatles: Let It Be? Or perhaps Beatles - Here Comes the Sun?,train
dlg-e4f4704c-e114-4fa0-9374-2f635a3cfe73,dlg-e4f4704c-e114-4fa0-9374-2f635a3cfe73_1_8__g2,dlg-e4f4704c-e114-4fa0-9374-2f635a3cfe73_1_8,Let me get that for you. How about The Beatles: Let It Be? How about Beatles - Here Comes the Sun.,"I can get that for you. How about The Beatles: Let It Be? Alternatively, I can play Beatles - Here Comes the Sun.",train
dlg-e4f6acfa-d4c0-4b75-9057-100b5e4713d3,dlg-e4f6acfa-d4c0-4b75-9057-100b5e4713d3_1_2__g1,dlg-e4f6acfa-d4c0-4b75-9057-100b5e4713d3_1_2,Kenny Chesney - There Goes My Life.,Kenny Chesney - There Goes My Life.,validation
dlg-e4f6acfa-d4c0-4b75-9057-100b5e4713d3,dlg-e4f6acfa-d4c0-4b75-9057-100b5e4713d3_1_2__g2,dlg-e4f6acfa-d4c0-4b75-9057-100b5e4713d3_1_2,Kenny Chesney - There Goes My Life.,There Goes My Life by Kenny Chesney.,validation
dlg-e4f6acfa-d4c0-4b75-9057-100b5e4713d3,dlg-e4f6acfa-d4c0-4b75-9057-100b5e4713d3_3_5__g1,dlg-e4f6acfa-d4c0-4b75-9057-100b5e4713d3_3_5,"Chris Young, ""The Man I Want To Be"".","Chris Young, ""The Man I Want To Be"".",validation
dlg-e4f6acfa-d4c0-4b75-9057-100b5e4713d3,dlg-e4f6acfa-d4c0-4b75-9057-100b5e4713d3_3_5__g2,dlg-e4f6acfa-d4c0-4b75-9057-100b5e4713d3_3_5,"Chris Young, ""The Man I Want To Be"".","""The Man I Want To Be"" by Chris Young.",validation
dlg-e4f6acfa-d4c0-4b75-9057-100b5e4713d3,dlg-e4f6acfa-d4c0-4b75-9057-100b5e4713d3_6_7__g1,dlg-e4f6acfa-d4c0-4b75-9057-100b5e4713d3_6_7,Chris Young - Getting You Home,Chris Young - Getting You Home,validation
dlg-e4f6acfa-d4c0-4b75-9057-100b5e4713d3,dlg-e4f6acfa-d4c0-4b75-9057-100b5e4713d3_6_7__g2,dlg-e4f6acfa-d4c0-4b75-9057-100b5e4713d3_6_7,Chris Young - Getting You Home,Getting You Home by Chris Young,validation
dlg-e504154f-3478-478d-bf47-b1b3aa07b956,dlg-e504154f-3478-478d-bf47-b1b3aa07b956_4_13__g1,dlg-e504154f-3478-478d-bf47-b1b3aa07b956_4_13,Have you heard of the artist Quavo? Here is a quavo performing the song Trapstar. Have you heard of the artist Chiddy Bang? Here is Chiddy Bang performing talking to myself.,"Are you familiar with the artist Quavo? Here is a performance of Trapstar by Quavo. Also, have you heard of Chiddy Bang? Here is Chiddy Bang performing talking to myself.",train
dlg-e504154f-3478-478d-bf47-b1b3aa07b956,dlg-e504154f-3478-478d-bf47-b1b3aa07b956_4_13__g2,dlg-e504154f-3478-478d-bf47-b1b3aa07b956_4_13,Have you heard of the artist Quavo? Here is a quavo performing the song Trapstar. Have you heard of the artist Chiddy Bang? Here is Chiddy Bang performing talking to myself.,Do you know the artist Quavo? I have a recording of Quavo performing Trapstar here. Have you ever heard of Chiddy Bang? Here is Chiddy Bang performing talking to myself.,train
dlg-e504154f-3478-478d-bf47-b1b3aa07b956,dlg-e504154f-3478-478d-bf47-b1b3aa07b956_15_20__g1,dlg-e504154f-3478-478d-bf47-b1b3aa07b956_15_20,"Glad I could help with introducing you to new music, have a great day.",I'm happy I could help introduce you to some new music; have a wonderful day.,train
dlg-e504154f-3478-478d-bf47-b1b3aa07b956,dlg-e504154f-3478-478d-bf47-b1b3aa07b956_15_20__g2,dlg-e504154f-3478-478d-bf47-b1b3aa07b956_15_20,"Glad I could help with introducing you to new music, have a great day.","It was my pleasure to introduce you to new music, have a great day.",train
dlg-e508c413-8de4-4bf6-a037-d990d13ecdab,dlg-e508c413-8de4-4bf6-a037-d990d13ecdab_1_4__g1,dlg-e508c413-8de4-4bf6-a037-d990d13ecdab_1_4,"Sure, let me find something by Edge of Sanity. Here is your song called Edge of Sanity - Twilight.","Of course, I will look for a track by Edge of Sanity. Here is the song titled Edge of Sanity - Twilight.",train
dlg-e508c413-8de4-4bf6-a037-d990d13ecdab,dlg-e508c413-8de4-4bf6-a037-d990d13ecdab_1_4__g2,dlg-e508c413-8de4-4bf6-a037-d990d13ecdab_1_4,"Sure, let me find something by Edge of Sanity. Here is your song called Edge of Sanity - Twilight.","Certainly, let me search for a piece by Edge of Sanity. I have found the song called Edge of Sanity - Twilight for you.",train
dlg-e508c413-8de4-4bf6-a037-d990d13ecdab,dlg-e508c413-8de4-4bf6-a037-d990d13ecdab_6_9__g1,dlg-e508c413-8de4-4bf6-a037-d990d13ecdab_6_9,Here is the song called Death - Spiritual Healing.,I have provided the song titled Death - Spiritual Healing.,train
dlg-e508c413-8de4-4bf6-a037-d990d13ecdab,dlg-e508c413-8de4-4bf6-a037-d990d13ecdab_6_9__g2,dlg-e508c413-8de4-4bf6-a037-d990d13ecdab_6_9,Here is the song called Death - Spiritual Healing.,Here is the track named Death - Spiritual Healing.,train
dlg-e508c413-8de4-4bf6-a037-d990d13ecdab,dlg-e508c413-8de4-4bf6-a037-d990d13ecdab_11_13__g1,dlg-e508c413-8de4-4bf6-a037-d990d13ecdab_11_13,Here is the song called Death - Symbolic.,I have provided the song titled Death - Symbolic.,train
dlg-e508c413-8de4-4bf6-a037-d990d13ecdab,dlg-e508c413-8de4-4bf6-a037-d990d13ecdab_11_13__g2,dlg-e508c413-8de4-4bf6-a037-d990d13ecdab_11_13,Here is the song called Death - Symbolic.,Here is the track known as Death - Symbolic.,train
dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_1_2__g1,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_1_2,Sure. Here is Kid Cudi - Soundtrack To My Life.,Of course. Here is Kid Cudi - Soundtrack To My Life.,train
dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_1_2__g2,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_1_2,Sure. Here is Kid Cudi - Soundtrack To My Life.,Certainly. Here is Soundtrack To My Life by Kid Cudi.,train
dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_4_10__g1,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_4_10,"Here is Kid Cudi - Pursuit Of Happiness ft. MGMT. Here is Kid Cudi - Pursuit of Happiness (Steve Aoki Remix). Here is Kid Cudi - Pursuit Of Happiness (Megaforce Version) ft. Ratatat, MGMT.","I have provided Kid Cudi - Pursuit Of Happiness ft. MGMT, Kid Cudi - Pursuit of Happiness (Steve Aoki Remix), and Kid Cudi - Pursuit Of Happiness (Megaforce Version) ft. Ratatat, MGMT.",train
dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_4_10__g2,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_4_10,"Here is Kid Cudi - Pursuit Of Happiness ft. MGMT. Here is Kid Cudi - Pursuit of Happiness (Steve Aoki Remix). Here is Kid Cudi - Pursuit Of Happiness (Megaforce Version) ft. Ratatat, MGMT.","Here are the tracks: Kid Cudi - Pursuit Of Happiness ft. MGMT, Kid Cudi - Pursuit of Happiness (Steve Aoki Remix), and Kid Cudi - Pursuit Of Happiness (Megaforce Version) ft. Ratatat, MGMT.",train
dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_13_14__g1,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_13_14,Here is Buckethead - Soothsayer.,I have provided Buckethead - Soothsayer.,train
dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_13_14__g2,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_13_14,Here is Buckethead - Soothsayer.,Here is the track Soothsayer by Buckethead.,train
dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_15_16__g1,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_15_16,I've seen Buckethead live before.,I have watched Buckethead perform live in the past.,train
dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_15_16__g2,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_15_16,I've seen Buckethead live before.,I have seen a live performance by Buckethead before.,train
dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_17_18__g1,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_17_18,Here is Buckethead - Jordan.,I have provided Buckethead - Jordan.,train
dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_17_18__g2,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_17_18,Here is Buckethead - Jordan.,Here is the track Jordan by Buckethead.,train
dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_19_23__g1,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_19_23,Here is GZA - Shadowboxin'4th Chamber. Here is GZA - Liquid Swords.,I have provided GZA - Shadowboxin'4th Chamber and GZA - Liquid Swords for you.,train
dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_19_23__g2,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_19_23,Here is GZA - Shadowboxin'4th Chamber. Here is GZA - Liquid Swords.,Here are the tracks GZA - Shadowboxin'4th Chamber and GZA - Liquid Swords.,train
dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_24_25__g1,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_24_25,Here is The Jimi Hendrix Experience - Purple Haze.,I'm playing The Jimi Hendrix Experience - Purple Haze for you.,train
dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_24_25__g2,dlg-e54b3be6-0c20-4af9-a21b-cfdad348494c_24_25,Here is The Jimi Hendrix Experience - Purple Haze.,Here is the track Purple Haze by The Jimi Hendrix Experience.,train
